branch,department,class,gross_sales,discount,sales_after_discount,Vat Amount,Net Sales,B,A,C,"Cst Ls Vt
",Net Contribution,Margin ,Markup ,source_file,source_branch,loaded_at,sku_code,product_name,quantity,vat_amount,net_sale,cost_ex_vat,net_contribution,margin_pct,markup_pct,Total Net Contribution : ,2230.3706896551726,\
Thome,BISCUITS,Tea Biscuits,930.0,0.0,930.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40921634,Manji marie classic 75g,31.0,128.27586206896558,801.7241379310344,541.9059224137928,259.8182155172416,32.407433333333366,47.945262225580095,,,
Thome,BISCUITS,Tea Biscuits,2810.0,0.0,2810.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,101236,Manji HEB Honey and Chocolate 85g,78.0,387.5862068965516,2422.4137931034484,1700.4519396551725,721.9618534482759,29.803407473309605,42.45705724530382,,,
Thome,BISCUITS,Tea Biscuits,1600.0,0.0,1600.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40920455,Nuvita Marie 75g,32.0,220.68965517241386,1379.310344827586,796.1379310344823,583.1724137931037,42.28000000000002,73.25017325017332,,,
Thome,BISCUITS,Tea Biscuits,0.0,0.0,0.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,101501,Manji Ginger snap 200g,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Thome,BISCUITS,Tea Biscuits,1350.0,0.0,1350.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40921756,Yego nice 100g,27.0,186.20689655172418,1163.7931034482758,737.067413793103,426.7256896551728,36.66680000000003,57.89506925277747,,,
Thome,BISCUITS,Tea Biscuits,1100.0,0.0,1100.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40921050,Manji Ginger classic 75g,31.0,151.72413793103433,948.2758620689657,611.8543103448278,336.4215517241379,35.477181818181805,54.98393098424656,,,
Thome,BISCUITS,Tea Biscuits,2280.0,0.0,2280.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40921018,manji family classic 75g,75.0,314.4827586206896,1965.5172413793105,1305.1675862068964,660.349655172414,33.59673684210527,50.59500880584501,,,
Thome,BISCUITS,Tea Biscuits,1160.0,0.0,1160.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40921753,yego short cake 100g,29.0,160.00000000000003,1000.0,687.5000000000002,312.4999999999998,31.24999999999998,45.45454545454541,,,
Thome,BISCUITS,Tea Biscuits,1050.0,0.0,1050.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40921752,Yego chai biscuit 50g,35.0,144.8275862068966,905.1724137931034,553.1599137931037,352.0124999999997,38.88899999999997,63.63666115756567,,,
Thome,BISCUITS,Tea Biscuits,1125.0,0.0,1125.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,100384,Nuvita Nice 75g,25.0,155.1724137931033,969.8275862068967,621.7672413793107,348.06034482758605,35.888888888888864,55.979202772963546,,,
Thome,BISCUITS,Tea Biscuits,3060.0,0.0,3060.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,101759,Nuvita Milk biscuits 75g,100.0,422.06896551724077,2637.931034482759,1637.9310344827597,999.9999999999993,37.90849673202611,61.05263157894728,,,
Thome,BISCUITS,Tea Biscuits,120.0,0.0,120.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,101761,Nuvita Milk Biscuits 200g,1.0,16.551724137931032,103.44827586206897,67.5344827586207,35.91379310344827,34.71666666666666,53.17845289762572,,,
Thome,BISCUITS,Tea Biscuits,2430.0,0.0,2430.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,101762,Nuvita Energy Milk  & soya75g,81.0,335.1724137931032,2094.8275862068967,1315.2694827586208,779.5581034482759,37.21347325102881,59.26983889364222,,,
Thome,BISCUITS,Tea Biscuits,1800.0,0.0,1800.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,V40919562,Nuvita shortcake 75g,36.0,248.27586206896552,1551.7241379310344,895.6551724137928,656.0689655172416,42.280000000000015,73.2501732501733,,,
Thome,BISCUITS,Tea Biscuits,200.0,0.0,200.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,V40919561,Nuvita Glucose 75g,6.0,27.58620689655172,172.41379310344828,96.55172413793105,75.86206896551724,43.99999999999999,78.57142857142856,,,
Thome,BISCUITS,Tea Biscuits,950.0,0.0,950.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40919981,Manji Tea Biscuit 100g,19.0,131.03448275862067,818.9655172413793,487.9396551724138,331.0258620689655,40.42,67.84155756965426,,,
Thome,BISCUITS,Tea Biscuits,1800.0,0.0,1800.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40920465,Floydeez Biscuits 60g,12.0,248.2758620689654,1551.7241379310346,1003.4482758620691,548.2758620689656,35.333333333333336,54.639175257731964,,,
Thome,BISCUITS,Tea Biscuits,915.0,0.0,915.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,103443,Nuvita Digestive 45g,12.0,126.20689655172407,788.7931034482759,511.86206896551715,276.9310344827588,35.108196721311494,54.10266774454329,,,
Thome,BISCUITS,Tea Biscuits,6000.0,0.0,6000.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,103515,Nuvita magic Assorted cream 50g,150.0,827.5862068965521,5172.4137931034475,2733.51724137931,2438.8965517241377,47.15200000000001,89.2219194671511,,,
Thome,BISCUITS,Tea Biscuits,1620.0,0.0,1620.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,102834,Nuvita Cookies Butter 100g,18.0,223.44827586206878,1396.5517241379312,921.4137931034486,475.13793103448256,34.022222222222204,51.566183900303095,,,
Thome,BISCUITS,Tea Biscuits,1750.0,0.0,1750.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,102835,Nuvita Energy Glucose 75g,35.0,241.3793103448275,1508.6206896551726,641.1614655172415,867.4592241379311,57.50015428571428,135.2949718271246,,,
Thome,BISCUITS,Tea Biscuits,2695.0,0.0,2695.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,102836,Nuvita Tea biscuits 100g,41.0,371.7241379310342,2323.2758620689656,1573.9546551724131,749.3212068965524,32.25278664192953,47.607547297127866,,,
Thome,BISCUITS,Tea Biscuits,195.0,0.0,195.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40923156,PRAN MILKIES 85GM,3.0,26.89655172413793,168.10344827586206,122.61206896551724,45.491379310344826,27.061538461538458,37.101877241088374,,,
Thome,BISCUITS,Tea Biscuits,2900.0,0.0,2900.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,103129,Nuvita go butter cookies 100g,58.0,399.99999999999966,2500.0000000000005,1516.810344827585,983.1896551724155,39.32758620689661,64.8195510088095,,,
Thome,BISCUITS,Tea Biscuits,1850.0,0.0,1850.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,103130,Nuvita crunchy ginger 75g,37.0,255.17241379310352,1594.8275862068965,920.2091379310342,674.6184482758623,42.30040000000002,73.31142676898979,,,
Thome,BISCUITS,Tea Biscuits,3510.0,0.0,3510.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,102761,Nuvita Family 75g,117.0,484.13793103448177,3025.862068965518,1916.3793103448304,1109.4827586206877,36.66666666666659,57.894736842105075,,,
Thome,BISCUITS,Tea Biscuits,900.0,0.0,900.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,V40919555,Nuvita Crunchy Lemon 75g,18.0,124.13793103448276,775.8620689655172,447.67241379310366,328.18965517241355,42.29999999999997,73.31022530329281,,,
Thome,BISCUITS,Tea Biscuits,960.0,0.0,960.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40922034,manji big family 75g,32.0,132.4137931034483,827.5862068965516,597.7009655172411,229.88524137931051,27.777800000000024,38.46158106510191,,,
Thome,BISCUITS,Tea Biscuits,2000.0,0.0,2000.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,V40919006,Manji Short Bread 200g,6.0,275.8620689655172,1724.1379310344828,1185.3620689655174,538.7758620689654,31.248999999999988,45.4524297828395,,,
Thome,BISCUITS,Tea Biscuits,1000.0,0.0,1000.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40921923,yego chai biscuit 100g,20.0,137.93103448275863,862.0689655172414,586.1724137931035,275.8965517241379,32.004,47.067474557326896,,,
Thome,BISCUITS,Wafers,1540.0,0.0,1540.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40920673,Nuvita Wafer Assorted 50g,28.0,212.41379310344814,1327.5862068965519,994.9655172413794,332.62068965517244,25.05454545454545,33.43037360504609,,,
Thome,BISCUITS,Wafers,900.0,0.0,900.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40920453,Nuvita Wafer Vanilla 50g,15.0,124.13793103448276,775.8620689655172,533.0172413793103,242.84482758620686,31.299999999999994,45.560407569141184,,,
Thome,BISCUITS,Wafers,600.0,0.0,600.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40920454,Nuvita Strawberry Wafer 50g,10.0,82.75862068965517,517.2413793103449,355.3448275862069,161.89655172413796,31.300000000000004,45.5604075691412,,,
Thome,BISCUITS,Wafers,870.0,0.0,870.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40920498,wow-wow 200g,6.0,119.99999999999991,750.0000000000001,517.2413793103449,232.75862068965523,31.03448275862069,45.00000000000001,,,
Thome,BISCUITS,Wafers,140.0,0.0,140.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,100599,Tiffany Wafers Orange 65g,1.0,19.310344827586192,120.68965517241381,79.29310344827587,41.396551724137936,34.3,52.207001522070016,,,
Thome,BISCUITS,Wafers,700.0,0.0,700.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,100600,Tiffany Wafers S/Berry 65g,5.0,96.55172413793096,603.4482758620691,396.46551724137936,206.9827586206897,34.300000000000004,52.207001522070016,,,
Thome,BISCUITS,Wafers,280.0,0.0,280.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,100601,Tiffany Wafers Vanilla 65g,2.0,38.620689655172384,241.37931034482762,158.58620689655174,82.79310344827587,34.3,52.207001522070016,,,
Thome,BISCUITS,Wafers,525.0,0.0,525.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40920469,Nuvita snak IT 30g,21.0,72.41379310344828,452.58620689655174,325.86206896551727,126.72413793103448,27.999999999999996,38.888888888888886,,,
Thome,BISCUITS,Wafers,130.0,0.0,130.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,103429,Nuvita Wafers Strawberry 100g,1.0,17.93103448275862,112.06896551724138,71.68103448275863,40.38793103448275,36.03846153846153,56.34395670475042,,,
Thome,BISCUITS,Wafers,520.0,0.0,520.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40923158,BISK EUROPA MILK CREAM WAFER 150GM,2.0,71.72413793103448,448.2758620689655,341.86206896551727,106.41379310344826,23.738461538461532,31.127698204559202,,,
Thome,BISCUITS,Wafers,1040.0,0.0,1040.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40923157,BISK CLUB EUROPA ORANGE CREAM WAFER 150G,4.0,143.44827586206895,896.551724137931,683.7241379310345,212.8275862068965,23.738461538461532,31.127698204559202,,,
Thome,BISCUITS,Wafers,1300.0,0.0,1300.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40923160,BISK EUROPA STRAWBERRY CREAM 150GM,5.0,179.3103448275862,1120.6896551724137,854.5258620689656,266.16379310344814,23.74999999999999,31.147540983606543,,,
Thome,BISCUITS,Wafers,520.0,0.0,520.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,RE40923159,BISK EUROPA CHOCOLATE CREAM WAFER 150GM,2.0,71.72413793103448,448.2758620689655,341.86206896551727,106.41379310344826,23.738461538461532,31.127698204559202,,,
Thome,BISCUITS,Wafers,840.0,0.0,840.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,103580,Lago Poker Cocoa 45g,6.0,115.86206896551715,724.1379310344828,465.5172413793104,258.6206896551724,35.71428571428571,55.55555555555555,,,
Thome,BISCUITS,Wafers,140.0,0.0,140.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,103581,Lago Poker Hazelnut 45g,1.0,19.310344827586192,120.68965517241381,77.58620689655173,43.10344827586208,35.714285714285715,55.55555555555557,,,
Thome,BISCUITS,Wafers,0.0,0.0,0.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,103584,Lago Poker Hazelnut 150g,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Thome,BISCUITS,Wafers,1260.0,0.0,1260.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,103585,Lago poker vanilla 150g,3.0,173.79310344827582,1086.2068965517242,724.1379310344828,362.0689655172414,33.33333333333333,50.0,,,
Thome,BISCUITS,Wafers,240.0,0.0,240.0,,,,,,,,,,Biscuits.XLSX,Thome,2026-03-15 22:02:07.796971,V40919779,floydeez Caramel popcorn 60g,3.0,33.10344827586205,206.89655172413796,181.0344827586207,25.862068965517267,12.50000000000001,14.285714285714299,,,
Thome,CARCARE,CAR CARE,2250.0,0.0,2250.0,,,,,,,,,,carcare.XLSX,Thome,2026-03-15 22:02:07.872446,RE40920170,Dr Marcus Fresh Bag Bubble Gum 20g,5.0,310.3448275862067,1939.6551724137933,1454.741379310345,484.91379310344814,24.999999999999993,33.33333333333332,,,
Thome,CARCARE,CAR CARE,480.0,0.0,480.0,,,,,,,,,,carcare.XLSX,Thome,2026-03-15 22:02:07.872446,RE40920185,Dr Marcus Ecolo Vanilla 4.5ml,1.0,66.20689655172413,413.7931034482759,320.0431034482759,93.75,22.65625,29.292929292929294,,,
Thome,CARCARE,CAR CARE,960.0,0.0,960.0,,,,,,,,,,carcare.XLSX,Thome,2026-03-15 22:02:07.872446,RE40920184,Dr Marcus Ecolo Strawberry 4.5ml,2.0,132.41379310344826,827.5862068965517,640.0862068965517,187.5,22.65625,29.292929292929294,,,
Thome,CARCARE,CAR CARE,1800.0,0.0,1800.0,,,,,,,,,,carcare.XLSX,Thome,2026-03-15 22:02:07.872446,RE40920191,Dr Marcus Fresh Bags Lavender 20g,4.0,248.27586206896535,1551.7241379310346,1163.793103448276,387.9310344827586,24.999999999999996,33.33333333333333,,,
Thome,CARCARE,CAR CARE,900.0,0.0,900.0,,,,,,,,,,carcare.XLSX,Thome,2026-03-15 22:02:07.872446,RE40920755,TROPIKAL 2 IN 1 230ML,2.0,124.13793103448268,775.8620689655173,517.2413793103449,258.62068965517244,33.33333333333333,50.0,,,
Thome,CARCARE,CAR CARE,4250.0,0.0,4250.0,,,,,,,,,,carcare.XLSX,Thome,2026-03-15 22:02:07.872446,102983,Shield Sheen  nu-car 300ml,5.0,586.2068965517238,3663.7931034482763,2380.0,1283.7931034482763,35.040000000000006,53.94088669950741,,,
Thome,CHIPS & SNACKS,Chevda,6750.0,0.0,6750.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100292,Kenyan Chevda Original 150g,27.0,931.0344827586206,5818.9655172413795,3766.5181034482757,2052.447413793104,35.27168888888889,54.49190359430565,,,
Thome,CHIPS & SNACKS,Chevda,5130.0,0.0,5130.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100293,Kenyan Chevda Chilli Lemon 50g,57.0,707.5862068965508,4422.413793103449,2847.5400000000013,1574.873793103448,35.611181286549694,55.30646779688598,,,
Thome,CHIPS & SNACKS,Chevda,9160.0,0.0,9160.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100294,Kenyan Chevda Original 50g,102.0,1263.4482758620693,7896.551724137931,4999.279310344829,2897.272413793102,36.690349344978145,57.95380161692266,,,
Thome,CHIPS & SNACKS,Crisps,3130.0,0.0,3130.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100324,Urban stix Barbeque 40 grams,64.0,431.724137931034,2698.275862068966,1544.9103448275873,1153.3655172413787,42.74453674121403,74.65582200953511,,,
Thome,CHIPS & SNACKS,Crisps,2990.0,0.0,2990.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100328,Urban Stix Sweet chill 40g,62.0,412.41379310344786,2577.586206896552,1458.7394827586218,1118.8467241379303,43.40676254180599,76.69955721100244,,,
Thome,CHIPS & SNACKS,Crisps,3450.0,0.0,3450.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100329,Urban Bites Nyamchom 120g,15.0,475.86206896551715,2974.137931034483,2010.3062068965519,963.8317241379309,32.40709565217391,47.94452311948359,,,
Thome,CHIPS & SNACKS,Crisps,10010.0,0.0,10010.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100395,Urban Bites Chutney 30g,155.0,1380.6896551724133,8629.310344827587,6071.724137931041,2557.586206896546,29.63836163836157,42.122898682416945,,,
Thome,CHIPS & SNACKS,Crisps,3980.0,0.0,3980.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100396,Urban Bites Paprika 30g,61.0,548.965517241379,3431.034482758621,2380.0,1051.034482758621,30.63316582914573,44.161112720950456,,,
Thome,CHIPS & SNACKS,Crisps,4825.0,0.0,4825.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100397,Urban Bites Nyamchom 30g,77.0,665.5172413793101,4159.48275862069,3053.103448275862,1106.3793103448284,26.598963730569963,36.23785859498535,,,
Thome,CHIPS & SNACKS,Crisps,7720.0,0.0,7720.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100398,Urban Bites Summer  120g,38.0,1064.8275862068963,6655.172413793103,5020.62068965517,1634.551724137933,24.560621761658062,32.55676588964139,,,
Thome,CHIPS & SNACKS,Crisps,8120.0,0.0,8120.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100399,Urban Bites Tomato 120g,40.0,1120.0,7000.0,5213.748965517239,1786.2510344827606,25.517871921182294,34.26039585520306,,,
Thome,CHIPS & SNACKS,Crisps,3910.0,0.0,3910.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100400,Urban Bites Chutney 120g,17.0,539.310344827586,3370.689655172414,2272.3724137931035,1098.3172413793104,32.584347826086955,48.33350531420906,,,
Thome,CHIPS & SNACKS,Crisps,2290.0,0.0,2290.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100401,Urban Bites paprika 120g,11.0,315.8620689655172,1974.1379310344828,1458.5986206896555,515.5393103448273,26.11465502183405,35.34483736869775,,,
Thome,CHIPS & SNACKS,Crisps,11950.0,0.0,11950.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100402,Cribaz salted 45 grams,195.0,1648.275862068966,10301.724137931034,7171.519999999994,3130.2041379310403,30.385245188284575,43.64770840674003,,,
Thome,CHIPS & SNACKS,Crisps,2385.0,0.0,2385.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100403,Urban stix Chutney 40 grams,49.0,328.96551724137925,2056.034482758621,1182.8165517241384,873.2179310344825,42.47097693920334,73.82530534947554,,,
Thome,CHIPS & SNACKS,Crisps,4550.0,0.0,4550.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,101199,Cribaz Tomato crisps 100g,35.0,627.5862068965513,3922.413793103449,2659.868965517242,1262.5448275862068,32.187956043956035,47.46642951039847,,,
Thome,CHIPS & SNACKS,Crisps,450.0,0.0,450.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,RE40919890,Tropical Heat Safari puffs chilli Lemon 18g,15.0,62.06896551724138,387.9310344827586,180.1926724137931,207.7383620689655,53.550333333333334,115.28679789593035,,,
Thome,CHIPS & SNACKS,Crisps,360.0,0.0,360.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,RE40919889,Tropical Heat Safari puffs Cheese 18g,12.0,49.65517241379311,310.34482758620686,144.57672413793105,165.7681034482758,53.41416666666665,114.65753179614684,,,
Thome,CHIPS & SNACKS,Crisps,600.0,0.0,600.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,RE40919891,Tropical Heat Safari puffs BBQ 18g,20.0,82.75862068965517,517.2413793103449,236.03103448275863,281.21034482758625,54.367333333333335,119.14125845520024,,,
Thome,CHIPS & SNACKS,Crisps,90.0,0.0,90.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,RE40921070,Th Crisps  Paprika 50g,1.0,12.41379310344827,77.58620689655173,47.025862068965516,30.560344827586214,39.38888888888889,64.98625114573787,,,
Thome,CHIPS & SNACKS,Crisps,5760.0,0.0,5760.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100310,Krackles Perfectly Salted 30g,84.0,794.482758620689,4965.517241379311,3587.7142241379315,1377.8030172413792,27.747421874999993,38.403365796851965,,,
Thome,CHIPS & SNACKS,Crisps,10300.0,0.0,10300.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100311,Krackles Bang Chilli 30g,156.0,1420.6896551724126,8879.310344827587,6662.928620689659,2216.3817241379284,24.961192233009676,33.26437742790223,,,
Thome,CHIPS & SNACKS,Crisps,8500.0,0.0,8500.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100404,Krackles Salted 125G,34.0,1172.4137931034468,7327.586206896553,5275.862068965514,2051.72413793104,28.00000000000007,38.888888888889014,,,
Thome,CHIPS & SNACKS,Crisps,6220.0,0.0,6220.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100405,Krackles S/Vinegar 125g,32.0,857.9310344827585,5362.068965517242,4965.517241379308,396.5517241379339,7.39549839228301,7.986111111111173,,,
Thome,CHIPS & SNACKS,Crisps,7560.0,0.0,7560.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100406,Krackles  Bang Chill 125g,31.0,1042.7586206896544,6517.241379310346,4810.344827586204,1706.8965517241422,26.190476190476254,35.48387096774205,,,
Thome,CHIPS & SNACKS,Crisps,8030.0,0.0,8030.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100407,Krackles Cheese 125g,33.0,1107.5862068965507,6922.413793103449,5120.68965517241,1801.724137931039,26.027397260274032,35.1851851851853,,,
Thome,CHIPS & SNACKS,Crisps,3960.0,0.0,3960.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100408,Ola Cheese Crunch 40 grams,44.0,546.2068965517235,3413.7931034482763,2218.965517241379,1194.8275862068972,35.000000000000014,53.846153846153875,,,
Thome,CHIPS & SNACKS,Crisps,6970.0,0.0,6970.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100415,Krackles B/Beque 150g,27.0,961.3793103448264,6008.620689655174,4189.655172413791,1818.9655172413832,30.272596843615553,43.41563786008243,,,
Thome,CHIPS & SNACKS,Crisps,16695.0,0.0,16695.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100330,Krackles Tangy Tomato 30g,249.0,2302.7586206896563,14392.241379310344,10633.617413793083,3758.6239655172612,26.115626235399958,35.34661648294656,,,
Thome,CHIPS & SNACKS,Crisps,5130.0,0.0,5130.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100331,Ola Cool Crunch 40 grams,57.0,707.5862068965508,4422.413793103449,2874.568965517241,1547.8448275862083,35.00000000000003,53.846153846153896,,,
Thome,CHIPS & SNACKS,Crisps,6985.0,0.0,6985.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100326,Krackles Cheese  30G,105.0,963.448275862068,6021.551724137932,4482.757758620688,1538.793965517244,25.554774516821798,34.32694890902871,,,
Thome,CHIPS & SNACKS,Crisps,3793.0,0.0,3793.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100327,Ola Mexican crunch 40 grams,42.0,523.1724137931031,3269.8275862068967,2118.103448275862,1151.7241379310349,35.222778803058276,54.3752543752544,,,
Thome,CHIPS & SNACKS,Crisps,7300.0,0.0,7300.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100321,Krackles Barbeque 30g,110.0,1006.8965517241369,6293.103448275863,4697.12517241379,1595.9782758620731,25.36075068493157,33.97776761912268,,,
Thome,CHIPS & SNACKS,Crisps,6470.0,0.0,6470.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100313,Krackles S/Vinegar 30G,98.0,892.4137931034475,5577.5862068965525,4183.619999999997,1393.9662068965554,24.992284389490017,33.319618103378325,,,
Thome,CHIPS & SNACKS,Crisps,9830.0,0.0,9830.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,100314,Krackles Tangy Tomato 125g,38.0,1355.862068965516,8474.137931034484,5896.551724137927,2577.586206896557,30.41709053916588,43.71345029239778,,,
Thome,CHIPS & SNACKS,Crisps,720.0,0.0,720.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,RE40919826,T.H Heroes Salt & Vinegar 40g,9.0,99.31034482758615,620.6896551724138,402.82758620689657,217.86206896551727,35.1,54.08320493066257,,,
Thome,CHIPS & SNACKS,Crisps,640.0,0.0,640.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,RE40919827,T.H Heroes tomato 40g,8.0,88.27586206896547,551.7241379310345,358.0689655172414,193.65517241379314,35.1,54.08320493066257,,,
Thome,CHIPS & SNACKS,Crisps,720.0,0.0,720.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,RE40919828,T.H Heroes sweet Chilli 40g,9.0,99.31034482758615,620.6896551724138,402.82758620689657,217.86206896551727,35.1,54.08320493066257,,,
Thome,CHIPS & SNACKS,Crisps,960.0,0.0,960.0,,,,,,,,,,Chips & Snacks.XLSX,Thome,2026-03-15 22:02:08.209947,RE40919823,T.H Heroes Fruit chutney 40g ,12.0,132.4137931034482,827.5862068965519,537.1034482758621,290.48275862068976,35.10000000000001,54.083204930662575,,,
