sku_code,product_name,branch,department,quantity,net_sale,net_contribution,margin_pct,dept_avg_margin,dept_std_margin,dept_median_margin,dept_product_count,z_score,branch_dept_avg,branch_dept_std,is_anomaly,severity,margin_gap,revenue_impact
RE40921387,RING CAKE ORANGE 90GM,Membley,BAKERY,1.0,56.03,17.24,30.7692,26.865156940509916,5.823338098334631,26.6667,353,0.6704132567206721,26.3326,6.119886192990154,False,Normal,3.9040430594900855,2.187435326232295
RE40920146,Festive ring Cake chocolate 90g,Membley,BAKERY,2.0,112.07,34.48,30.7692,26.865156940509916,5.823338098334631,26.6667,353,0.6704132567206721,26.3326,6.119886192990154,False,Normal,3.9040430594900855,4.375261056770539
102904,Java Macadamia cookies 300g,Membley,BAKERY,1.0,646.55,267.93,41.4401,26.865156940509916,5.823338098334631,26.6667,353,2.5028502232522367,26.3326,6.119886192990154,False,Normal,14.574943059490085,94.23429435113314
V20332203,Millbakers Assorted Cookies 200g,Membley,BAKERY,3.0,336.21,108.62,32.3077,26.865156940509916,5.823338098334631,26.6667,353,0.9346088047071404,26.3326,6.119886192990154,False,Normal,5.442543059490081,18.298374020311602
RE40920989,Mill bakers melting mom cookies 200g,Membley,BAKERY,17.0,1758.62,468.97,26.6667,26.865156940509916,5.823338098334631,26.6667,353,-0.034079584107725484,26.3326,6.119886192990154,False,Normal,-0.19845694050991725,-3.4901034471955064
RE40921771,LOZZY ACHARI LARGE,Membley,BAKERY,11.0,1991.38,568.97,28.5714,26.865156940509916,5.823338098334631,26.6667,353,0.2930008580436089,26.3326,6.119886192990154,False,Normal,1.7062430594900846,33.977783038073646
V40919359,"Nutri Delights,Tripple  Chip Cookies, 30gms",Membley,BAKERY,1.0,38.79,9.48,24.4444,26.865156940509916,5.823338098334631,26.6667,353,-0.4156991917062495,26.3326,6.119886192990154,False,Normal,-2.4207569405099143,-0.9390116172237957
V40919361,"Nutri Delights, MINI Butter Cookies, 30gms",Membley,BAKERY,1.0,38.79,9.48,24.4444,26.865156940509916,5.823338098334631,26.6667,353,-0.4156991917062495,26.3326,6.119886192990154,False,Normal,-2.4207569405099143,-0.9390116172237957
V40919360,"Nutri Delights, Mini Chip Cookies, 30gms",Membley,BAKERY,3.0,116.38,28.45,24.4444,26.865156940509916,5.823338098334631,26.6667,353,-0.4156991917062495,26.3326,6.119886192990154,False,Normal,-2.4207569405099143,-2.8172769273654383
V40919362,"Nutri Delights, MINI Rainbow Cookies, 30gms",Membley,BAKERY,12.0,465.52,113.79,24.4444,26.865156940509916,5.823338098334631,26.6667,353,-0.4156991917062495,26.3326,6.119886192990154,False,Normal,-2.4207569405099143,-11.269107709461753
101386,milk mandazi mill bakers 200g,Membley,BAKERY,8.0,413.79,124.14,30.0,26.865156940509916,5.823338098334631,26.6667,353,0.5383240688680935,26.3326,6.119886192990154,False,Normal,3.134843059490084,12.97166709586402
V0138,X-fresh chewing gum,Membley,BISCUITS,81.0,3142.24,1047.41,33.3333,34.58100028571428,8.036502502204357,34.63335,350,-0.1552541401401972,34.962080769230774,7.90984586583795,False,Normal,-1.2477002857142807,-39.20573745782841
101044,Manji Duos 60g,Membley,BISCUITS,,3801.72,1352.87,35.5857,34.58100028571428,8.036502502204357,34.63335,350,0.12501703496143238,34.962080769230774,7.90984586583795,False,Normal,1.0046997142857208,38.195869977943104
RE40920760,OREO COCACOLA 119G,Membley,BISCUITS,,4137.93,1509.31,36.475,34.58100028571428,8.036502502204357,34.63335,350,0.2356746250954577,34.962080769230774,7.90984586583795,False,Normal,1.8939997142857194,78.37238237734307
RE40921768,pran junior biscuit 70g,Membley,BISCUITS,,1293.1,396.55,30.6667,34.58100028571428,8.036502502204357,34.63335,350,-0.4870651486315867,34.962080769230774,7.90984586583795,False,Normal,-3.9143002857142832,-50.6158169945714
RE40921767,pran potato biscuit cheese 75g,Membley,BISCUITS,,543.1,175.86,32.381,34.58100028571428,8.036502502204357,34.63335,350,-0.2737509613306083,34.962080769230774,7.90984586583795,False,Normal,-2.2000002857142817,-11.948201551714265
RE40921766,pran potato biscuit bbq 75g,Membley,BISCUITS,,543.1,175.86,32.381,34.58100028571428,8.036502502204357,34.63335,350,-0.2737509613306083,34.962080769230774,7.90984586583795,False,Normal,-2.2000002857142817,-11.948201551714265
V0103,Cadbury Biscuit 80g,Membley,BISCUITS,,1258.62,619.24,49.2,34.58100028571428,8.036502502204357,34.63335,350,1.8190748662463343,34.962080769230774,7.90984586583795,False,Normal,14.61899971428572,183.99765420394291
RE40921253,manji nice 200g,Membley,BISCUITS,,1801.72,502.59,27.8947,34.58100028571428,8.036502502204357,34.63335,350,-0.8319913151125475,34.962080769230774,7.90984586583795,False,Normal,-6.686300285714282,-120.46840950777136
103003,Maryland choc Chip 136gms,Membley,BISCUITS,,724.14,248.28,34.2857,34.58100028571428,8.036502502204357,34.63335,350,-0.036744875725887555,34.962080769230774,7.90984586583795,False,Normal,-0.29530028571428346,-2.138387488971412
100361,Tiffany Cream S/Berry 84g,Membley,BISCUITS,,431.03,162.28,37.648,34.58100028571428,8.036502502204357,34.63335,350,0.38163364143101614,34.962080769230774,7.90984586583795,False,Normal,3.0669997142857213,13.219688868485743
100362,Tiffany Cream Orange 84g,Membley,BISCUITS,,293.1,113.93,38.8706,34.58100028571428,8.036502502204357,34.63335,350,0.5337644968204904,34.962080769230774,7.90984586583795,False,Normal,4.289599714285721,12.572816762571449
